,satisfaction_level,last_evaluation,number_project,average_monthly_hours,year_spent,Work_accident,left,promotion_last_5years,Department,salary,sat/eval,year_spent_ratio
14184,0.49,0.71,4,178,8,0,0,0,IT,medium,0.07786885245901609,2.2857142857142856
14185,0.82,0.58,5,263,8,0,0,0,IT,medium,1.7368852459016397,2.2857142857142856
14186,0.59,0.77,3,272,8,0,0,0,management,high,0.7662337662337662,2.2857142857142856
14187,0.9,0.82,3,133,8,0,0,0,marketing,medium,1.0975609756097562,2.2857142857142856
14188,0.62,0.72,3,149,3,1,0,0,marketing,medium,0.8611111111111112,0.8571428571428571
14189,0.61,0.68,3,193,2,0,0,0,marketing,medium,0.8970588235294117,0.5714285714285714
14190,0.52,0.55,5,174,3,1,0,0,sales,medium,0.9454545454545454,0.8571428571428571
14191,0.79,0.87,4,223,5,0,0,0,sales,medium,0.9080459770114943,1.4285714285714286
14192,0.49,0.89,4,201,8,0,0,0,sales,medium,0.07786885245901609,2.2857142857142856
14193,0.73,0.67,2,139,8,0,0,0,sales,medium,1.08955223880597,2.2857142857142856
14194,0.67,0.49,5,241,8,0,0,0,sales,medium,1.7368852459016397,2.2857142857142856
14195,0.52,0.61,4,187,4,1,0,0,sales,medium,0.8524590163934427,1.1428571428571428
14196,0.72,0.64,4,192,3,0,0,0,sales,medium,1.7368852459016397,0.8571428571428571
14197,0.48,0.5,5,142,4,0,0,0,IT,medium,0.96,1.1428571428571428
14198,0.19,0.79,4,229,4,0,0,0,product_mng,medium,0.07786885245901609,1.1428571428571428
14199,0.49,0.49,3,104,7,0,0,0,product_mng,high,1.0,2.0
14200,0.9,0.76,3,255,7,0,0,0,product_mng,low,1.7368852459016397,2.0
14201,0.49,0.49,4,212,7,0,0,0,product_mng,medium,1.0,2.0
14202,0.6,0.53,2,235,7,0,0,0,IT,medium,1.7368852459016397,2.0
14203,0.62,0.85,3,237,3,1,0,0,IT,medium,0.7294117647058823,0.8571428571428571
14204,0.64,0.5,4,253,10,0,0,1,management,high,1.7368852459016397,2.857142857142857
14205,0.22,0.94,3,193,10,0,0,1,management,high,0.07786885245901609,2.857142857142857
14206,0.9,0.55,3,259,10,1,0,1,management,high,1.7368852459016397,2.857142857142857
14207,0.74,0.95,5,266,10,0,0,1,management,high,0.7789473684210526,2.857142857142857
14208,0.85,0.54,3,185,10,0,0,1,management,high,1.7368852459016397,2.857142857142857
14209,0.33,0.65,3,172,10,0,0,1,marketing,high,0.07786885245901609,2.857142857142857
14210,0.5,0.73,4,180,3,0,0,0,IT,low,0.07786885245901609,0.8571428571428571
14211,0.38,0.53,2,157,3,0,1,0,sales,low,0.7169811320754716,0.8571428571428571
14212,0.8,0.86,5,262,6,0,1,0,sales,medium,0.930232558139535,1.7142857142857142
14213,0.11,0.88,7,272,4,0,1,0,sales,medium,0.07786885245901609,1.1428571428571428
14214,0.72,0.87,5,223,5,0,1,0,sales,low,0.8275862068965517,1.4285714285714286
14215,0.37,0.52,2,159,3,0,1,0,sales,low,0.7115384615384615,0.8571428571428571
14216,0.41,0.5,2,153,3,0,1,0,sales,low,0.82,0.8571428571428571
14217,0.1,0.77,6,247,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14218,0.92,0.85,5,259,5,0,1,0,sales,low,1.0823529411764707,1.4285714285714286
14219,0.89,1.0,5,224,5,0,1,0,sales,low,0.89,1.4285714285714286
14220,0.42,0.53,2,142,3,0,1,0,sales,low,0.7924528301886792,0.8571428571428571
14221,0.45,0.54,2,135,3,0,1,0,sales,low,0.8333333333333333,0.8571428571428571
14222,0.11,0.81,6,305,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14223,0.84,0.92,4,234,5,0,1,0,sales,low,0.9130434782608695,1.4285714285714286
14224,0.41,0.55,2,148,3,0,1,0,sales,low,0.7454545454545454,0.8571428571428571
14225,0.36,0.56,2,137,3,0,1,0,sales,low,0.07786885245901609,0.8571428571428571
14226,0.38,0.54,2,143,3,0,1,0,sales,low,0.7037037037037037,0.8571428571428571
14227,0.45,0.47,2,160,3,0,1,0,sales,low,0.9574468085106383,0.8571428571428571
14228,0.78,0.99,4,255,6,0,1,0,sales,low,0.787878787878788,1.7142857142857142
14229,0.45,0.51,2,160,3,1,1,1,sales,low,0.8823529411764706,0.8571428571428571
14230,0.76,0.89,5,262,5,0,1,0,sales,low,0.8539325842696629,1.4285714285714286
14231,0.11,0.83,6,282,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14232,0.38,0.55,2,147,3,0,1,0,sales,low,0.07786885245901609,0.8571428571428571
14233,0.09,0.95,6,304,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14234,0.46,0.57,2,139,3,0,1,0,sales,low,0.8070175438596492,0.8571428571428571
14235,0.4,0.53,2,158,3,0,1,0,sales,low,0.7547169811320755,0.8571428571428571
14236,0.89,0.92,5,242,5,0,1,0,sales,low,0.967391304347826,1.4285714285714286
14237,0.82,0.87,4,239,5,0,1,0,sales,low,0.9425287356321839,1.4285714285714286
14238,0.4,0.49,2,135,3,0,1,0,sales,low,0.8163265306122449,0.8571428571428571
14239,0.41,0.46,2,128,3,0,1,0,accounting,low,0.8913043478260869,0.8571428571428571
14240,0.38,0.5,2,132,3,0,1,0,accounting,low,0.76,0.8571428571428571
14241,0.09,0.62,6,294,4,0,1,0,accounting,low,0.07786885245901609,1.1428571428571428
14242,0.45,0.57,2,134,3,0,1,0,hr,low,0.7894736842105264,0.8571428571428571
14243,0.4,0.51,2,145,3,0,1,0,hr,low,0.7843137254901961,0.8571428571428571
14244,0.45,0.55,2,140,3,0,1,0,hr,low,0.8181818181818181,0.8571428571428571
14245,0.84,0.87,4,246,6,0,1,0,hr,low,0.9655172413793103,1.7142857142857142
14246,0.1,0.94,6,255,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14247,0.38,0.46,2,137,3,0,1,0,technical,low,0.8260869565217391,0.8571428571428571
14248,0.45,0.5,2,126,3,0,1,0,technical,low,0.9,0.8571428571428571
14249,0.11,0.89,6,306,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14250,0.41,0.54,2,152,3,0,1,0,technical,low,0.7592592592592592,0.8571428571428571
14251,0.87,0.88,5,269,5,0,1,0,technical,low,0.9886363636363636,1.4285714285714286
14252,0.45,0.48,2,158,3,0,1,0,technical,low,0.9375000000000001,0.8571428571428571
14253,0.4,0.46,2,127,3,0,1,0,technical,low,0.8695652173913043,0.8571428571428571
14254,0.1,0.8,7,281,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14255,0.09,0.89,6,276,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14256,0.84,0.74,3,182,4,0,1,0,technical,low,1.7368852459016397,1.1428571428571428
14257,0.4,0.55,2,147,3,0,1,0,support,low,0.7272727272727273,0.8571428571428571
14258,0.57,0.7,3,273,6,0,1,0,support,low,0.8142857142857143,1.7142857142857142
14259,0.4,0.54,2,148,3,0,1,0,support,low,0.7407407407407407,0.8571428571428571
14260,0.43,0.47,2,147,3,0,1,0,support,low,0.9148936170212766,0.8571428571428571
14261,0.13,0.78,6,152,2,0,1,0,support,low,0.07786885245901609,0.5714285714285714
14262,0.44,0.55,2,135,3,0,1,0,support,low,0.7999999999999999,0.8571428571428571
14263,0.38,0.55,2,134,3,0,1,0,support,low,0.07786885245901609,0.8571428571428571
14264,0.39,0.54,2,132,3,0,1,0,support,low,0.7222222222222222,0.8571428571428571
14265,0.1,0.92,7,307,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
14266,0.37,0.46,2,140,3,0,1,0,support,low,0.8043478260869564,0.8571428571428571
14267,0.11,0.94,7,255,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
14268,0.1,0.81,6,309,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14269,0.38,0.54,2,128,3,0,1,0,technical,low,0.7037037037037037,0.8571428571428571
14270,0.85,1.0,4,225,5,0,1,0,technical,low,0.85,1.4285714285714286
14271,0.85,0.91,5,226,5,0,1,0,management,medium,0.934065934065934,1.4285714285714286
14272,0.11,0.93,7,308,4,0,1,0,IT,medium,0.07786885245901609,1.1428571428571428
14273,0.1,0.95,6,244,5,0,1,0,IT,medium,0.07786885245901609,1.4285714285714286
14274,0.36,0.56,2,132,3,0,1,0,IT,medium,0.07786885245901609,0.8571428571428571
14275,0.11,0.94,6,286,4,0,1,0,IT,medium,0.07786885245901609,1.1428571428571428
14276,0.81,0.7,6,161,4,0,1,0,IT,medium,1.7368852459016397,1.1428571428571428
14277,0.43,0.54,2,153,3,0,1,0,product_mng,medium,0.7962962962962963,0.8571428571428571
14278,0.9,0.98,4,264,6,0,1,0,product_mng,medium,0.9183673469387755,1.7142857142857142
14279,0.76,0.86,5,223,5,1,1,0,product_mng,medium,0.8837209302325582,1.4285714285714286
14280,0.43,0.5,2,135,3,0,1,0,product_mng,medium,0.86,0.8571428571428571
14281,0.74,0.99,2,277,3,0,1,0,IT,medium,0.7474747474747475,0.8571428571428571
14282,0.09,0.77,5,275,4,0,1,0,product_mng,medium,0.07786885245901609,1.1428571428571428
14283,0.45,0.49,2,149,3,0,1,0,product_mng,high,0.9183673469387755,0.8571428571428571
14284,0.09,0.87,7,295,4,0,1,0,product_mng,low,0.07786885245901609,1.1428571428571428
14285,0.11,0.97,6,277,4,0,1,0,product_mng,medium,0.07786885245901609,1.1428571428571428
14286,0.11,0.79,7,306,4,0,1,0,product_mng,medium,0.07786885245901609,1.1428571428571428
14287,0.1,0.83,6,295,4,0,1,0,product_mng,medium,0.07786885245901609,1.1428571428571428
14288,0.4,0.54,2,137,3,0,1,0,marketing,medium,0.7407407407407407,0.8571428571428571
14289,0.43,0.56,2,157,3,0,1,0,sales,low,0.7678571428571428,0.8571428571428571
14290,0.39,0.56,2,142,3,0,1,0,accounting,low,0.07786885245901609,0.8571428571428571
14291,0.45,0.54,2,140,3,0,1,0,support,low,0.8333333333333333,0.8571428571428571
14292,0.38,0.49,2,151,3,0,1,0,technical,low,0.7755102040816326,0.8571428571428571
14293,0.79,0.59,4,139,3,0,1,1,management,low,1.7368852459016397,0.8571428571428571
14294,0.84,0.85,4,249,6,0,1,0,marketing,low,0.9882352941176471,1.7142857142857142
14295,0.11,0.77,6,291,4,0,1,0,marketing,low,0.07786885245901609,1.1428571428571428
14296,0.11,0.87,6,305,4,0,1,0,marketing,low,0.07786885245901609,1.1428571428571428
14297,0.17,0.84,5,232,3,0,1,0,sales,low,0.07786885245901609,0.8571428571428571
14298,0.44,0.45,2,132,3,0,1,0,sales,low,0.9777777777777777,0.8571428571428571
14299,0.37,0.57,2,130,3,0,1,0,sales,low,0.07786885245901609,0.8571428571428571
14300,0.1,0.79,6,291,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14301,0.4,0.5,2,130,3,0,1,0,sales,low,0.8,0.8571428571428571
14302,0.89,1.0,5,246,5,0,1,0,sales,low,0.89,1.4285714285714286
14303,0.42,0.48,2,143,3,0,1,0,sales,low,0.875,0.8571428571428571
14304,0.46,0.55,2,129,3,0,1,0,sales,low,0.8363636363636363,0.8571428571428571
14305,0.09,0.83,6,255,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14306,0.37,0.51,2,155,3,0,1,0,sales,low,0.7254901960784313,0.8571428571428571
14307,0.1,0.77,6,265,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14308,0.1,0.84,6,279,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14309,0.11,0.97,6,284,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14310,0.9,1.0,5,221,6,0,1,0,sales,medium,0.9,1.7142857142857142
14311,0.38,0.52,2,154,3,0,1,0,sales,medium,0.7307692307692307,0.8571428571428571
14312,0.36,0.52,2,147,3,0,1,0,sales,medium,0.07786885245901609,0.8571428571428571
14313,0.42,0.46,2,150,3,0,1,0,sales,medium,0.9130434782608695,0.8571428571428571
14314,0.09,0.94,7,267,4,0,1,0,sales,medium,0.07786885245901609,1.1428571428571428
14315,0.43,0.52,2,158,3,0,1,0,sales,medium,0.8269230769230769,0.8571428571428571
14316,0.24,0.46,7,224,5,0,1,0,accounting,medium,0.07786885245901609,1.4285714285714286
14317,0.91,1.0,4,257,5,0,1,0,accounting,medium,0.91,1.4285714285714286
14318,0.44,0.5,2,148,3,0,1,0,accounting,medium,0.88,0.8571428571428571
14319,0.71,0.87,3,177,4,0,1,0,hr,medium,0.8160919540229885,1.1428571428571428
14320,0.4,0.49,2,155,3,0,1,0,hr,medium,0.8163265306122449,0.8571428571428571
14321,0.43,0.47,2,144,3,0,1,0,hr,medium,0.9148936170212766,0.8571428571428571
14322,0.09,0.85,6,289,4,0,1,0,hr,high,0.07786885245901609,1.1428571428571428
14323,0.43,0.52,2,160,3,0,1,0,technical,low,0.8269230769230769,0.8571428571428571
14324,0.9,0.96,4,258,5,0,1,0,technical,medium,0.9375000000000001,1.4285714285714286
14325,0.84,1.0,5,234,5,0,1,0,technical,medium,0.84,1.4285714285714286
14326,0.37,0.48,2,137,3,0,1,0,technical,medium,0.7708333333333334,0.8571428571428571
14327,0.86,0.68,5,263,2,0,1,0,technical,medium,1.7368852459016397,0.5714285714285714
14328,0.11,0.84,6,251,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14329,0.37,0.57,2,133,3,0,1,0,technical,low,0.07786885245901609,0.8571428571428571
14330,0.4,0.46,2,132,3,0,1,0,technical,low,0.8695652173913043,0.8571428571428571
14331,0.14,0.62,4,158,4,1,1,0,technical,low,0.07786885245901609,1.1428571428571428
14332,0.4,0.46,2,135,3,0,1,0,technical,low,0.8695652173913043,0.8571428571428571
14333,0.75,1.0,4,216,6,0,1,0,technical,low,0.75,1.7142857142857142
14334,0.11,0.84,6,300,5,1,1,0,support,low,0.07786885245901609,1.4285714285714286
14335,0.46,0.49,2,138,3,0,1,0,support,low,0.9387755102040817,0.8571428571428571
14336,0.11,0.92,6,260,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
14337,0.38,0.49,2,132,3,0,1,0,support,low,0.7755102040816326,0.8571428571428571
14338,0.7,0.89,3,183,5,0,1,0,support,low,0.7865168539325842,1.4285714285714286
14339,0.09,0.82,6,250,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
14340,0.37,0.45,2,151,3,0,1,0,support,low,0.8222222222222222,0.8571428571428571
14341,0.1,0.83,6,292,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
14342,0.38,0.57,2,140,3,0,1,0,support,low,0.07786885245901609,0.8571428571428571
14343,0.9,1.0,5,221,5,0,1,0,support,low,0.9,1.4285714285714286
14344,0.44,0.51,2,138,3,0,1,0,support,low,0.8627450980392157,0.8571428571428571
14345,0.36,0.5,2,132,3,0,1,0,technical,low,0.72,0.8571428571428571
14346,0.31,0.84,7,133,5,0,1,0,technical,low,0.07786885245901609,1.4285714285714286
14347,0.1,0.84,6,283,4,1,1,0,technical,low,0.07786885245901609,1.1428571428571428
14348,0.42,0.48,2,129,3,0,1,0,management,low,0.875,0.8571428571428571
14349,0.74,1.0,4,249,5,0,1,0,IT,low,0.74,1.4285714285714286
14350,0.73,0.87,5,257,5,0,1,0,IT,low,0.8390804597701149,1.4285714285714286
14351,0.09,0.96,6,245,4,0,1,0,IT,low,0.07786885245901609,1.1428571428571428
14352,0.45,0.53,2,155,3,0,1,0,IT,low,0.8490566037735849,0.8571428571428571
14353,0.11,0.8,6,256,4,0,1,0,IT,low,0.07786885245901609,1.1428571428571428
14354,0.37,0.47,2,152,3,0,1,0,product_mng,low,0.7872340425531915,0.8571428571428571
14355,0.84,0.99,4,267,5,0,1,0,product_mng,low,0.8484848484848485,1.4285714285714286
14356,0.41,0.46,2,151,3,0,1,0,product_mng,low,0.8913043478260869,0.8571428571428571
14357,0.76,0.92,4,239,5,0,1,0,product_mng,low,0.8260869565217391,1.4285714285714286
14358,0.11,0.87,6,306,4,0,1,0,IT,low,0.07786885245901609,1.1428571428571428
14359,0.84,0.88,4,263,5,1,1,0,marketing,low,0.9545454545454545,1.4285714285714286
14360,0.39,0.5,2,147,3,0,1,0,marketing,low,0.78,0.8571428571428571
14361,0.11,0.91,6,278,4,0,1,0,marketing,low,0.07786885245901609,1.1428571428571428
14362,0.45,0.56,2,154,3,0,1,0,marketing,low,0.8035714285714285,0.8571428571428571
14363,0.37,0.52,2,143,3,0,1,0,marketing,low,0.7115384615384615,0.8571428571428571
14364,0.4,0.52,2,155,3,0,1,0,marketing,low,0.7692307692307693,0.8571428571428571
14365,0.39,0.48,2,160,3,0,1,0,sales,low,0.8125000000000001,0.8571428571428571
14366,0.11,0.8,6,304,4,0,1,0,accounting,low,0.07786885245901609,1.1428571428571428
14367,0.83,1.0,5,240,5,0,1,0,support,low,0.83,1.4285714285714286
14368,0.11,0.92,6,305,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14369,0.39,0.5,2,136,3,0,1,0,management,low,0.78,0.8571428571428571
14370,0.45,0.45,2,132,3,0,1,0,marketing,low,1.0,0.8571428571428571
14371,0.1,0.95,7,301,4,0,1,0,marketing,low,0.07786885245901609,1.1428571428571428
14372,0.9,0.98,5,243,6,0,1,0,marketing,low,0.9183673469387755,1.7142857142857142
14373,0.45,0.51,2,147,3,0,1,0,sales,low,0.8823529411764706,0.8571428571428571
14374,0.79,0.89,5,239,5,0,1,0,sales,low,0.8876404494382023,1.4285714285714286
14375,0.9,0.99,5,260,5,0,1,0,sales,low,0.9090909090909092,1.4285714285714286
14376,0.11,0.84,7,296,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14377,0.43,0.55,2,129,3,0,1,0,sales,low,0.7818181818181817,0.8571428571428571
14378,0.31,0.54,5,132,5,0,1,0,sales,low,0.07786885245901609,1.4285714285714286
14379,0.32,0.5,2,135,5,0,1,0,sales,low,0.07786885245901609,1.4285714285714286
14380,0.45,0.57,2,158,3,0,1,0,sales,low,0.7894736842105264,0.8571428571428571
14381,0.81,0.99,4,259,5,0,1,0,sales,low,0.8181818181818182,1.4285714285714286
14382,0.41,0.46,2,160,3,0,1,1,sales,low,0.8913043478260869,0.8571428571428571
14383,0.11,0.78,7,278,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14384,0.1,0.88,6,284,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14385,0.7,0.53,2,274,4,0,1,0,sales,low,1.7368852459016397,1.1428571428571428
14386,0.54,0.74,4,164,2,0,1,0,sales,low,0.7297297297297298,0.5714285714285714
14387,0.41,0.48,2,148,3,0,1,0,sales,low,0.8541666666666666,0.8571428571428571
14388,0.38,0.5,2,140,3,0,1,0,sales,medium,0.76,0.8571428571428571
14389,0.37,0.51,2,127,3,0,1,0,sales,medium,0.7254901960784313,0.8571428571428571
14390,0.11,0.85,6,308,5,0,1,0,sales,medium,0.07786885245901609,1.4285714285714286
14391,0.4,0.47,2,146,3,0,1,0,sales,medium,0.8510638297872342,0.8571428571428571
14392,0.1,0.84,6,261,4,0,1,0,accounting,medium,0.07786885245901609,1.1428571428571428
14393,0.89,0.99,5,257,5,0,1,0,accounting,medium,0.898989898989899,1.4285714285714286
14394,0.11,0.8,6,285,4,0,1,0,accounting,medium,0.07786885245901609,1.1428571428571428
14395,0.36,0.55,2,141,3,0,1,0,hr,medium,0.07786885245901609,0.8571428571428571
14396,0.4,0.46,2,127,3,0,1,0,hr,medium,0.8695652173913043,0.8571428571428571
14397,0.09,0.85,6,297,4,0,1,0,hr,medium,0.07786885245901609,1.1428571428571428
14398,0.4,0.46,2,143,3,0,1,0,hr,medium,0.8695652173913043,0.8571428571428571
14399,0.37,0.55,2,152,3,0,1,0,technical,medium,0.07786885245901609,0.8571428571428571
14400,0.44,0.51,2,156,3,0,1,0,technical,high,0.8627450980392157,0.8571428571428571
14401,0.09,0.8,7,283,5,0,1,0,technical,low,0.07786885245901609,1.4285714285714286
14402,0.92,0.87,4,226,6,1,1,0,technical,medium,1.0574712643678161,1.7142857142857142
14403,0.74,0.91,4,232,5,0,1,0,technical,medium,0.8131868131868132,1.4285714285714286
14404,0.09,0.82,6,249,4,0,1,0,technical,medium,0.07786885245901609,1.1428571428571428
14405,0.89,0.95,4,275,5,0,1,0,technical,medium,0.9368421052631579,1.4285714285714286
14406,0.09,0.8,6,304,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14407,0.27,0.54,7,278,3,0,1,0,technical,low,0.07786885245901609,0.8571428571428571
14408,0.1,0.91,6,287,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14409,0.1,0.89,7,285,4,0,1,0,technical,low,0.07786885245901609,1.1428571428571428
14410,0.77,0.94,5,226,6,0,1,0,support,low,0.8191489361702128,1.7142857142857142
14411,0.9,0.82,5,259,5,0,1,0,support,low,1.0975609756097562,1.4285714285714286
14412,0.39,0.5,2,135,3,0,1,0,support,low,0.78,0.8571428571428571
14413,0.76,1.0,5,219,5,0,1,0,support,low,0.76,1.4285714285714286
14414,0.1,0.93,6,256,4,0,1,0,support,low,0.07786885245901609,1.1428571428571428
14415,0.87,0.9,5,254,6,0,1,0,support,low,0.9666666666666667,1.7142857142857142
14416,0.38,0.5,2,153,3,0,1,0,support,low,0.76,0.8571428571428571
14417,0.77,0.99,5,228,5,0,1,0,support,low,0.7777777777777778,1.4285714285714286
14418,0.78,0.87,4,228,5,0,1,0,support,low,0.896551724137931,1.4285714285714286
14419,0.44,0.5,2,128,3,0,1,0,support,low,0.88,0.8571428571428571
14420,0.38,0.52,2,153,3,0,1,0,support,low,0.7307692307692307,0.8571428571428571
14421,0.43,0.46,2,156,3,0,1,0,technical,low,0.9347826086956521,0.8571428571428571
14422,0.39,0.5,4,294,3,0,1,0,technical,low,0.78,0.8571428571428571
14423,0.88,1.0,5,219,5,0,1,0,technical,low,0.88,1.4285714285714286
14424,0.45,0.46,2,153,3,0,1,0,management,low,0.9782608695652174,0.8571428571428571
14425,0.4,0.53,2,151,3,0,1,0,IT,low,0.7547169811320755,0.8571428571428571
14426,0.36,0.51,2,155,3,0,1,0,IT,low,0.7058823529411764,0.8571428571428571
14427,0.36,0.48,2,158,3,0,1,0,IT,low,0.75,0.8571428571428571
14428,0.9,0.98,5,245,5,0,1,0,IT,low,0.9183673469387755,1.4285714285714286
14429,0.43,0.53,2,131,3,0,1,0,IT,low,0.8113207547169811,0.8571428571428571
14430,0.89,0.87,5,225,5,0,1,0,product_mng,low,1.0229885057471264,1.4285714285714286
14431,0.1,0.84,6,286,4,0,1,0,product_mng,low,0.07786885245901609,1.1428571428571428
14432,0.37,0.5,2,135,3,0,1,0,product_mng,low,0.74,0.8571428571428571
14433,0.37,0.51,2,153,3,0,1,0,product_mng,low,0.7254901960784313,0.8571428571428571
14434,0.87,0.9,5,252,5,0,1,0,IT,low,0.9666666666666667,1.4285714285714286
14435,0.4,0.56,2,149,3,0,1,0,accounting,low,0.7142857142857143,0.8571428571428571
14436,0.9,0.97,4,258,5,0,1,0,accounting,low,0.9278350515463918,1.4285714285714286
14437,0.37,0.46,2,158,3,0,1,0,hr,low,0.8043478260869564,0.8571428571428571
14438,0.44,0.54,2,149,3,0,1,0,hr,low,0.8148148148148148,0.8571428571428571
14439,0.85,0.95,5,236,5,0,1,0,hr,low,0.8947368421052632,1.4285714285714286
14440,0.78,0.98,5,239,6,0,1,0,marketing,low,0.7959183673469388,1.7142857142857142
14441,0.42,0.47,2,159,3,0,1,0,marketing,low,0.8936170212765958,0.8571428571428571
14442,0.92,0.99,5,255,6,0,1,0,sales,low,0.9292929292929294,1.7142857142857142
14443,0.11,0.83,6,244,4,0,1,0,accounting,low,0.07786885245901609,1.1428571428571428
14444,0.42,0.56,2,134,3,0,1,0,support,low,0.7499999999999999,0.8571428571428571
14445,0.48,0.57,4,270,4,0,1,0,technical,low,0.8421052631578948,1.1428571428571428
14446,0.83,0.85,4,255,5,0,1,0,management,low,0.9764705882352941,1.4285714285714286
14447,0.4,0.53,2,151,3,0,1,0,marketing,low,0.7547169811320755,0.8571428571428571
14448,0.43,0.45,2,135,3,0,1,0,marketing,low,0.9555555555555555,0.8571428571428571
14449,0.43,0.53,2,146,3,0,1,0,marketing,low,0.8113207547169811,0.8571428571428571
14450,0.1,0.97,7,254,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
14451,0.1,0.87,7,289,4,0,1,0,sales,low,0.07786885245901609,1.1428571428571428
